,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
30917,13792514,53877,NIFTY2272114800PE,NIFTY,0,2022-07-21,14800.0,0.05,50,PE,NFO-OPT,NFO
30918,13793282,53880,NIFTY2272114850CE,NIFTY,0,2022-07-21,14850.0,0.05,50,CE,NFO-OPT,NFO
30919,13793538,53881,NIFTY2272114850PE,NIFTY,0,2022-07-21,14850.0,0.05,50,PE,NFO-OPT,NFO
30920,13793794,53882,NIFTY2272114900CE,NIFTY,0,2022-07-21,14900.0,0.05,50,CE,NFO-OPT,NFO
30921,13794050,53883,NIFTY2272114900PE,NIFTY,0,2022-07-21,14900.0,0.05,50,PE,NFO-OPT,NFO
30922,13794306,53884,NIFTY2272114950CE,NIFTY,0,2022-07-21,14950.0,0.05,50,CE,NFO-OPT,NFO
30923,13794562,53885,NIFTY2272114950PE,NIFTY,0,2022-07-21,14950.0,0.05,50,PE,NFO-OPT,NFO
30924,13794818,53886,NIFTY2272115000CE,NIFTY,0,2022-07-21,15000.0,0.05,50,CE,NFO-OPT,NFO
30925,13795074,53887,NIFTY2272115000PE,NIFTY,0,2022-07-21,15000.0,0.05,50,PE,NFO-OPT,NFO
30926,13795330,53888,NIFTY2272115050CE,NIFTY,0,2022-07-21,15050.0,0.05,50,CE,NFO-OPT,NFO
30927,13795586,53889,NIFTY2272115050PE,NIFTY,0,2022-07-21,15050.0,0.05,50,PE,NFO-OPT,NFO
30928,13795842,53890,NIFTY2272115100CE,NIFTY,0,2022-07-21,15100.0,0.05,50,CE,NFO-OPT,NFO
30929,13796098,53891,NIFTY2272115100PE,NIFTY,0,2022-07-21,15100.0,0.05,50,PE,NFO-OPT,NFO
30930,13796354,53892,NIFTY2272115150CE,NIFTY,0,2022-07-21,15150.0,0.05,50,CE,NFO-OPT,NFO
30931,13801474,53912,NIFTY2272115150PE,NIFTY,0,2022-07-21,15150.0,0.05,50,PE,NFO-OPT,NFO
30932,13801730,53913,NIFTY2272115200CE,NIFTY,0,2022-07-21,15200.0,0.05,50,CE,NFO-OPT,NFO
30933,13801986,53914,NIFTY2272115200PE,NIFTY,0,2022-07-21,15200.0,0.05,50,PE,NFO-OPT,NFO
30934,13802242,53915,NIFTY2272115250CE,NIFTY,0,2022-07-21,15250.0,0.05,50,CE,NFO-OPT,NFO
30935,13802498,53916,NIFTY2272115250PE,NIFTY,0,2022-07-21,15250.0,0.05,50,PE,NFO-OPT,NFO
30936,13802754,53917,NIFTY2272115300CE,NIFTY,0,2022-07-21,15300.0,0.05,50,CE,NFO-OPT,NFO
30937,13803010,53918,NIFTY2272115300PE,NIFTY,0,2022-07-21,15300.0,0.05,50,PE,NFO-OPT,NFO
30938,13803778,53921,NIFTY2272115350CE,NIFTY,0,2022-07-21,15350.0,0.05,50,CE,NFO-OPT,NFO
30939,13804802,53925,NIFTY2272115350PE,NIFTY,0,2022-07-21,15350.0,0.05,50,PE,NFO-OPT,NFO
30940,13805058,53926,NIFTY2272115400CE,NIFTY,0,2022-07-21,15400.0,0.05,50,CE,NFO-OPT,NFO
30941,13805570,53928,NIFTY2272115400PE,NIFTY,0,2022-07-21,15400.0,0.05,50,PE,NFO-OPT,NFO
30942,13805826,53929,NIFTY2272115450CE,NIFTY,0,2022-07-21,15450.0,0.05,50,CE,NFO-OPT,NFO
30943,13809666,53944,NIFTY2272115450PE,NIFTY,0,2022-07-21,15450.0,0.05,50,PE,NFO-OPT,NFO
30944,13809922,53945,NIFTY2272115500CE,NIFTY,0,2022-07-21,15500.0,0.05,50,CE,NFO-OPT,NFO
30945,13810690,53948,NIFTY2272115500PE,NIFTY,0,2022-07-21,15500.0,0.05,50,PE,NFO-OPT,NFO
30946,13810946,53949,NIFTY2272115550CE,NIFTY,0,2022-07-21,15550.0,0.05,50,CE,NFO-OPT,NFO
30947,13811202,53950,NIFTY2272115550PE,NIFTY,0,2022-07-21,15550.0,0.05,50,PE,NFO-OPT,NFO
30948,13811458,53951,NIFTY2272115600CE,NIFTY,0,2022-07-21,15600.0,0.05,50,CE,NFO-OPT,NFO
30949,13811714,53952,NIFTY2272115600PE,NIFTY,0,2022-07-21,15600.0,0.05,50,PE,NFO-OPT,NFO
30950,13811970,53953,NIFTY2272115650CE,NIFTY,0,2022-07-21,15650.0,0.05,50,CE,NFO-OPT,NFO
30951,13812226,53954,NIFTY2272115650PE,NIFTY,0,2022-07-21,15650.0,0.05,50,PE,NFO-OPT,NFO
30952,13812482,53955,NIFTY2272115700CE,NIFTY,0,2022-07-21,15700.0,0.05,50,CE,NFO-OPT,NFO
30953,13812738,53956,NIFTY2272115700PE,NIFTY,0,2022-07-21,15700.0,0.05,50,PE,NFO-OPT,NFO
30954,13812994,53957,NIFTY2272115750CE,NIFTY,0,2022-07-21,15750.0,0.05,50,CE,NFO-OPT,NFO
30955,13903362,54310,NIFTY2272115750PE,NIFTY,0,2022-07-21,15750.0,0.05,50,PE,NFO-OPT,NFO
30956,13903618,54311,NIFTY2272115800CE,NIFTY,0,2022-07-21,15800.0,0.05,50,CE,NFO-OPT,NFO
30957,13903874,54312,NIFTY2272115800PE,NIFTY,0,2022-07-21,15800.0,0.05,50,PE,NFO-OPT,NFO
30958,13904130,54313,NIFTY2272115850CE,NIFTY,0,2022-07-21,15850.0,0.05,50,CE,NFO-OPT,NFO
30959,13904386,54314,NIFTY2272115850PE,NIFTY,0,2022-07-21,15850.0,0.05,50,PE,NFO-OPT,NFO
30960,13904642,54315,NIFTY2272115900CE,NIFTY,0,2022-07-21,15900.0,0.05,50,CE,NFO-OPT,NFO
30961,13904898,54316,NIFTY2272115900PE,NIFTY,0,2022-07-21,15900.0,0.05,50,PE,NFO-OPT,NFO
30962,13905154,54317,NIFTY2272115950CE,NIFTY,0,2022-07-21,15950.0,0.05,50,CE,NFO-OPT,NFO
30963,13907458,54326,NIFTY2272115950PE,NIFTY,0,2022-07-21,15950.0,0.05,50,PE,NFO-OPT,NFO
30964,13907714,54327,NIFTY2272116000CE,NIFTY,0,2022-07-21,16000.0,0.05,50,CE,NFO-OPT,NFO
30965,13920514,54377,NIFTY2272116000PE,NIFTY,0,2022-07-21,16000.0,0.05,50,PE,NFO-OPT,NFO
30966,13931522,54420,NIFTY2272116050CE,NIFTY,0,2022-07-21,16050.0,0.05,50,CE,NFO-OPT,NFO
30967,14232322,55595,NIFTY2272116050PE,NIFTY,0,2022-07-21,16050.0,0.05,50,PE,NFO-OPT,NFO
30968,14232578,55596,NIFTY2272116100CE,NIFTY,0,2022-07-21,16100.0,0.05,50,CE,NFO-OPT,NFO
30969,14628098,57141,NIFTY2272116100PE,NIFTY,0,2022-07-21,16100.0,0.05,50,PE,NFO-OPT,NFO
30970,14628354,57142,NIFTY2272116150CE,NIFTY,0,2022-07-21,16150.0,0.05,50,CE,NFO-OPT,NFO
30971,20456706,79909,NIFTY2272116150PE,NIFTY,0,2022-07-21,16150.0,0.05,50,PE,NFO-OPT,NFO
30972,20456962,79910,NIFTY2272116200CE,NIFTY,0,2022-07-21,16200.0,0.05,50,CE,NFO-OPT,NFO
30973,20457218,79911,NIFTY2272116200PE,NIFTY,0,2022-07-21,16200.0,0.05,50,PE,NFO-OPT,NFO
30974,20457474,79912,NIFTY2272116250CE,NIFTY,0,2022-07-21,16250.0,0.05,50,CE,NFO-OPT,NFO
30975,20457730,79913,NIFTY2272116250PE,NIFTY,0,2022-07-21,16250.0,0.05,50,PE,NFO-OPT,NFO
30976,20457986,79914,NIFTY2272116300CE,NIFTY,0,2022-07-21,16300.0,0.05,50,CE,NFO-OPT,NFO
30977,20458242,79915,NIFTY2272116300PE,NIFTY,0,2022-07-21,16300.0,0.05,50,PE,NFO-OPT,NFO
30978,20458498,79916,NIFTY2272116350CE,NIFTY,0,2022-07-21,16350.0,0.05,50,CE,NFO-OPT,NFO
30979,20459266,79919,NIFTY2272116350PE,NIFTY,0,2022-07-21,16350.0,0.05,50,PE,NFO-OPT,NFO
30980,20459522,79920,NIFTY2272116400CE,NIFTY,0,2022-07-21,16400.0,0.05,50,CE,NFO-OPT,NFO
30981,20459778,79921,NIFTY2272116400PE,NIFTY,0,2022-07-21,16400.0,0.05,50,PE,NFO-OPT,NFO
30982,20460034,79922,NIFTY2272116450CE,NIFTY,0,2022-07-21,16450.0,0.05,50,CE,NFO-OPT,NFO
30983,20460290,79923,NIFTY2272116450PE,NIFTY,0,2022-07-21,16450.0,0.05,50,PE,NFO-OPT,NFO
30984,20460546,79924,NIFTY2272116500CE,NIFTY,0,2022-07-21,16500.0,0.05,50,CE,NFO-OPT,NFO
30985,20460802,79925,NIFTY2272116500PE,NIFTY,0,2022-07-21,16500.0,0.05,50,PE,NFO-OPT,NFO
30986,20461058,79926,NIFTY2272116550CE,NIFTY,0,2022-07-21,16550.0,0.05,50,CE,NFO-OPT,NFO
30987,20461314,79927,NIFTY2272116550PE,NIFTY,0,2022-07-21,16550.0,0.05,50,PE,NFO-OPT,NFO
30988,20461570,79928,NIFTY2272116600CE,NIFTY,0,2022-07-21,16600.0,0.05,50,CE,NFO-OPT,NFO
30989,20461826,79929,NIFTY2272116600PE,NIFTY,0,2022-07-21,16600.0,0.05,50,PE,NFO-OPT,NFO
30990,20462082,79930,NIFTY2272116650CE,NIFTY,0,2022-07-21,16650.0,0.05,50,CE,NFO-OPT,NFO
30991,20462338,79931,NIFTY2272116650PE,NIFTY,0,2022-07-21,16650.0,0.05,50,PE,NFO-OPT,NFO
30992,20469250,79958,NIFTY2272116700CE,NIFTY,0,2022-07-21,16700.0,0.05,50,CE,NFO-OPT,NFO
30993,20469506,79959,NIFTY2272116700PE,NIFTY,0,2022-07-21,16700.0,0.05,50,PE,NFO-OPT,NFO
30994,20469762,79960,NIFTY2272116750CE,NIFTY,0,2022-07-21,16750.0,0.05,50,CE,NFO-OPT,NFO
30995,20470018,79961,NIFTY2272116750PE,NIFTY,0,2022-07-21,16750.0,0.05,50,PE,NFO-OPT,NFO
30996,20470786,79964,NIFTY2272116800CE,NIFTY,0,2022-07-21,16800.0,0.05,50,CE,NFO-OPT,NFO
30997,20471042,79965,NIFTY2272116800PE,NIFTY,0,2022-07-21,16800.0,0.05,50,PE,NFO-OPT,NFO
30998,20471298,79966,NIFTY2272116850CE,NIFTY,0,2022-07-21,16850.0,0.05,50,CE,NFO-OPT,NFO
30999,20471554,79967,NIFTY2272116850PE,NIFTY,0,2022-07-21,16850.0,0.05,50,PE,NFO-OPT,NFO
31000,20472066,79969,NIFTY2272116900CE,NIFTY,0,2022-07-21,16900.0,0.05,50,CE,NFO-OPT,NFO
31001,20472322,79970,NIFTY2272116900PE,NIFTY,0,2022-07-21,16900.0,0.05,50,PE,NFO-OPT,NFO
31002,20472578,79971,NIFTY2272116950CE,NIFTY,0,2022-07-21,16950.0,0.05,50,CE,NFO-OPT,NFO
31003,20472834,79972,NIFTY2272116950PE,NIFTY,0,2022-07-21,16950.0,0.05,50,PE,NFO-OPT,NFO
31004,20473090,79973,NIFTY2272117000CE,NIFTY,0,2022-07-21,17000.0,0.05,50,CE,NFO-OPT,NFO
31005,20473346,79974,NIFTY2272117000PE,NIFTY,0,2022-07-21,17000.0,0.05,50,PE,NFO-OPT,NFO
31006,20473602,79975,NIFTY2272117050CE,NIFTY,0,2022-07-21,17050.0,0.05,50,CE,NFO-OPT,NFO
31007,20473858,79976,NIFTY2272117050PE,NIFTY,0,2022-07-21,17050.0,0.05,50,PE,NFO-OPT,NFO
31008,20474114,79977,NIFTY2272117100CE,NIFTY,0,2022-07-21,17100.0,0.05,50,CE,NFO-OPT,NFO
31009,20474370,79978,NIFTY2272117100PE,NIFTY,0,2022-07-21,17100.0,0.05,50,PE,NFO-OPT,NFO
31010,20474626,79979,NIFTY2272117150CE,NIFTY,0,2022-07-21,17150.0,0.05,50,CE,NFO-OPT,NFO
31011,20474882,79980,NIFTY2272117150PE,NIFTY,0,2022-07-21,17150.0,0.05,50,PE,NFO-OPT,NFO
31012,20475138,79981,NIFTY2272117200CE,NIFTY,0,2022-07-21,17200.0,0.05,50,CE,NFO-OPT,NFO
31013,20475394,79982,NIFTY2272117200PE,NIFTY,0,2022-07-21,17200.0,0.05,50,PE,NFO-OPT,NFO
31014,20475650,79983,NIFTY2272117250CE,NIFTY,0,2022-07-21,17250.0,0.05,50,CE,NFO-OPT,NFO
31015,20475906,79984,NIFTY2272117250PE,NIFTY,0,2022-07-21,17250.0,0.05,50,PE,NFO-OPT,NFO
31016,20476162,79985,NIFTY2272117300CE,NIFTY,0,2022-07-21,17300.0,0.05,50,CE,NFO-OPT,NFO
31017,20476418,79986,NIFTY2272117300PE,NIFTY,0,2022-07-21,17300.0,0.05,50,PE,NFO-OPT,NFO
31018,9016834,35222,NIFTY2272117350CE,NIFTY,0,2022-07-21,17350.0,0.05,50,CE,NFO-OPT,NFO
31019,9018114,35227,NIFTY2272117350PE,NIFTY,0,2022-07-21,17350.0,0.05,50,PE,NFO-OPT,NFO
31020,9019906,35234,NIFTY2272117400CE,NIFTY,0,2022-07-21,17400.0,0.05,50,CE,NFO-OPT,NFO
31021,9020162,35235,NIFTY2272117400PE,NIFTY,0,2022-07-21,17400.0,0.05,50,PE,NFO-OPT,NFO
31022,9020418,35236,NIFTY2272117450CE,NIFTY,0,2022-07-21,17450.0,0.05,50,CE,NFO-OPT,NFO
31023,9020674,35237,NIFTY2272117450PE,NIFTY,0,2022-07-21,17450.0,0.05,50,PE,NFO-OPT,NFO
31024,9030402,35275,NIFTY2272117500CE,NIFTY,0,2022-07-21,17500.0,0.05,50,CE,NFO-OPT,NFO
31025,9031682,35280,NIFTY2272117500PE,NIFTY,0,2022-07-21,17500.0,0.05,50,PE,NFO-OPT,NFO
31026,9031938,35281,NIFTY2272117550CE,NIFTY,0,2022-07-21,17550.0,0.05,50,CE,NFO-OPT,NFO
31027,9032194,35282,NIFTY2272117550PE,NIFTY,0,2022-07-21,17550.0,0.05,50,PE,NFO-OPT,NFO
31028,9032450,35283,NIFTY2272117600CE,NIFTY,0,2022-07-21,17600.0,0.05,50,CE,NFO-OPT,NFO
31029,9032706,35284,NIFTY2272117600PE,NIFTY,0,2022-07-21,17600.0,0.05,50,PE,NFO-OPT,NFO
31030,9032962,35285,NIFTY2272117650CE,NIFTY,0,2022-07-21,17650.0,0.05,50,CE,NFO-OPT,NFO
31031,9033218,35286,NIFTY2272117650PE,NIFTY,0,2022-07-21,17650.0,0.05,50,PE,NFO-OPT,NFO
31032,9033474,35287,NIFTY2272117700CE,NIFTY,0,2022-07-21,17700.0,0.05,50,CE,NFO-OPT,NFO
31033,9033730,35288,NIFTY2272117700PE,NIFTY,0,2022-07-21,17700.0,0.05,50,PE,NFO-OPT,NFO
31034,9067778,35421,NIFTY2272117750CE,NIFTY,0,2022-07-21,17750.0,0.05,50,CE,NFO-OPT,NFO
31035,9077250,35458,NIFTY2272117750PE,NIFTY,0,2022-07-21,17750.0,0.05,50,PE,NFO-OPT,NFO
31036,9000194,35157,NIFTY2272117800CE,NIFTY,0,2022-07-21,17800.0,0.05,50,CE,NFO-OPT,NFO
31037,9001474,35162,NIFTY2272117800PE,NIFTY,0,2022-07-21,17800.0,0.05,50,PE,NFO-OPT,NFO
31038,9002242,35165,NIFTY2272117850CE,NIFTY,0,2022-07-21,17850.0,0.05,50,CE,NFO-OPT,NFO
31039,9002498,35166,NIFTY2272117850PE,NIFTY,0,2022-07-21,17850.0,0.05,50,PE,NFO-OPT,NFO
31040,9443842,36890,NIFTY2272117900CE,NIFTY,0,2022-07-21,17900.0,0.05,50,CE,NFO-OPT,NFO
31041,9444098,36891,NIFTY2272117900PE,NIFTY,0,2022-07-21,17900.0,0.05,50,PE,NFO-OPT,NFO
31042,9444354,36892,NIFTY2272117950CE,NIFTY,0,2022-07-21,17950.0,0.05,50,CE,NFO-OPT,NFO
31043,9444610,36893,NIFTY2272117950PE,NIFTY,0,2022-07-21,17950.0,0.05,50,PE,NFO-OPT,NFO
31044,9444866,36894,NIFTY2272118000CE,NIFTY,0,2022-07-21,18000.0,0.05,50,CE,NFO-OPT,NFO
31045,9445890,36898,NIFTY2272118000PE,NIFTY,0,2022-07-21,18000.0,0.05,50,PE,NFO-OPT,NFO
31046,9446146,36899,NIFTY2272118050CE,NIFTY,0,2022-07-21,18050.0,0.05,50,CE,NFO-OPT,NFO
31047,9446914,36902,NIFTY2272118050PE,NIFTY,0,2022-07-21,18050.0,0.05,50,PE,NFO-OPT,NFO
31048,9447426,36904,NIFTY2272118100CE,NIFTY,0,2022-07-21,18100.0,0.05,50,CE,NFO-OPT,NFO
31049,9448706,36909,NIFTY2272118100PE,NIFTY,0,2022-07-21,18100.0,0.05,50,PE,NFO-OPT,NFO
31050,9448962,36910,NIFTY2272118150CE,NIFTY,0,2022-07-21,18150.0,0.05,50,CE,NFO-OPT,NFO
31051,9449474,36912,NIFTY2272118150PE,NIFTY,0,2022-07-21,18150.0,0.05,50,PE,NFO-OPT,NFO
31052,10204674,39862,NIFTY22AUG13800CE,NIFTY,0,2022-08-25,13800.0,0.05,50,CE,NFO-OPT,NFO
31053,10204930,39863,NIFTY22AUG13800PE,NIFTY,0,2022-08-25,13800.0,0.05,50,PE,NFO-OPT,NFO
31054,12546306,49009,NIFTY22AUG13850CE,NIFTY,0,2022-08-25,13850.0,0.05,50,CE,NFO-OPT,NFO
31055,12546562,49010,NIFTY22AUG13850PE,NIFTY,0,2022-08-25,13850.0,0.05,50,PE,NFO-OPT,NFO
31056,12546818,49011,NIFTY22AUG13900CE,NIFTY,0,2022-08-25,13900.0,0.05,50,CE,NFO-OPT,NFO
31057,12547330,49013,NIFTY22AUG13900PE,NIFTY,0,2022-08-25,13900.0,0.05,50,PE,NFO-OPT,NFO
31058,12547586,49014,NIFTY22AUG13950CE,NIFTY,0,2022-08-25,13950.0,0.05,50,CE,NFO-OPT,NFO
31059,12549634,49022,NIFTY22AUG13950PE,NIFTY,0,2022-08-25,13950.0,0.05,50,PE,NFO-OPT,NFO
31060,12549890,49023,NIFTY22AUG14000CE,NIFTY,0,2022-08-25,14000.0,0.05,50,CE,NFO-OPT,NFO
31061,12551170,49028,NIFTY22AUG14000PE,NIFTY,0,2022-08-25,14000.0,0.05,50,PE,NFO-OPT,NFO
31062,12551426,49029,NIFTY22AUG14050CE,NIFTY,0,2022-08-25,14050.0,0.05,50,CE,NFO-OPT,NFO
31063,12553986,49039,NIFTY22AUG14050PE,NIFTY,0,2022-08-25,14050.0,0.05,50,PE,NFO-OPT,NFO
31064,12554242,49040,NIFTY22AUG14100CE,NIFTY,0,2022-08-25,14100.0,0.05,50,CE,NFO-OPT,NFO
31065,12555522,49045,NIFTY22AUG14100PE,NIFTY,0,2022-08-25,14100.0,0.05,50,PE,NFO-OPT,NFO
31066,12555778,49046,NIFTY22AUG14150CE,NIFTY,0,2022-08-25,14150.0,0.05,50,CE,NFO-OPT,NFO
31067,12556546,49049,NIFTY22AUG14150PE,NIFTY,0,2022-08-25,14150.0,0.05,50,PE,NFO-OPT,NFO
31068,9847042,38465,NIFTY22AUG14200CE,NIFTY,0,2022-08-25,14200.0,0.05,50,CE,NFO-OPT,NFO
31069,9847298,38466,NIFTY22AUG14200PE,NIFTY,0,2022-08-25,14200.0,0.05,50,PE,NFO-OPT,NFO
31070,11516418,44986,NIFTY22AUG14250CE,NIFTY,0,2022-08-25,14250.0,0.05,50,CE,NFO-OPT,NFO
31071,11516930,44988,NIFTY22AUG14250PE,NIFTY,0,2022-08-25,14250.0,0.05,50,PE,NFO-OPT,NFO
31072,11518210,44993,NIFTY22AUG14300CE,NIFTY,0,2022-08-25,14300.0,0.05,50,CE,NFO-OPT,NFO
31073,11518466,44994,NIFTY22AUG14300PE,NIFTY,0,2022-08-25,14300.0,0.05,50,PE,NFO-OPT,NFO
31074,11518722,44995,NIFTY22AUG14350CE,NIFTY,0,2022-08-25,14350.0,0.05,50,CE,NFO-OPT,NFO
31075,11518978,44996,NIFTY22AUG14350PE,NIFTY,0,2022-08-25,14350.0,0.05,50,PE,NFO-OPT,NFO
31076,11519234,44997,NIFTY22AUG14400CE,NIFTY,0,2022-08-25,14400.0,0.05,50,CE,NFO-OPT,NFO
31077,11519490,44998,NIFTY22AUG14400PE,NIFTY,0,2022-08-25,14400.0,0.05,50,PE,NFO-OPT,NFO
31078,11519746,44999,NIFTY22AUG14450CE,NIFTY,0,2022-08-25,14450.0,0.05,50,CE,NFO-OPT,NFO
31079,11520002,45000,NIFTY22AUG14450PE,NIFTY,0,2022-08-25,14450.0,0.05,50,PE,NFO-OPT,NFO
31080,11520258,45001,NIFTY22AUG14500CE,NIFTY,0,2022-08-25,14500.0,0.05,50,CE,NFO-OPT,NFO
31081,11520514,45002,NIFTY22AUG14500PE,NIFTY,0,2022-08-25,14500.0,0.05,50,PE,NFO-OPT,NFO
31082,11520770,45003,NIFTY22AUG14550CE,NIFTY,0,2022-08-25,14550.0,0.05,50,CE,NFO-OPT,NFO
31083,11521026,45004,NIFTY22AUG14550PE,NIFTY,0,2022-08-25,14550.0,0.05,50,PE,NFO-OPT,NFO
31084,11521538,45006,NIFTY22AUG14600CE,NIFTY,0,2022-08-25,14600.0,0.05,50,CE,NFO-OPT,NFO
31085,11521794,45007,NIFTY22AUG14600PE,NIFTY,0,2022-08-25,14600.0,0.05,50,PE,NFO-OPT,NFO
31086,21181698,82741,NIFTY22AUG14650CE,NIFTY,0,2022-08-25,14650.0,0.05,50,CE,NFO-OPT,NFO
31087,21181954,82742,NIFTY22AUG14650PE,NIFTY,0,2022-08-25,14650.0,0.05,50,PE,NFO-OPT,NFO
31088,21182210,82743,NIFTY22AUG14700CE,NIFTY,0,2022-08-25,14700.0,0.05,50,CE,NFO-OPT,NFO
31089,21182466,82744,NIFTY22AUG14700PE,NIFTY,0,2022-08-25,14700.0,0.05,50,PE,NFO-OPT,NFO
31090,21182722,82745,NIFTY22AUG14750CE,NIFTY,0,2022-08-25,14750.0,0.05,50,CE,NFO-OPT,NFO
31091,21182978,82746,NIFTY22AUG14750PE,NIFTY,0,2022-08-25,14750.0,0.05,50,PE,NFO-OPT,NFO
31092,21185026,82754,NIFTY22AUG14800CE,NIFTY,0,2022-08-25,14800.0,0.05,50,CE,NFO-OPT,NFO
31093,21185282,82755,NIFTY22AUG14800PE,NIFTY,0,2022-08-25,14800.0,0.05,50,PE,NFO-OPT,NFO
31094,21185794,82757,NIFTY22AUG14850CE,NIFTY,0,2022-08-25,14850.0,0.05,50,CE,NFO-OPT,NFO
31095,21186050,82758,NIFTY22AUG14850PE,NIFTY,0,2022-08-25,14850.0,0.05,50,PE,NFO-OPT,NFO
31096,21186306,82759,NIFTY22AUG14900CE,NIFTY,0,2022-08-25,14900.0,0.05,50,CE,NFO-OPT,NFO
31097,21186562,82760,NIFTY22AUG14900PE,NIFTY,0,2022-08-25,14900.0,0.05,50,PE,NFO-OPT,NFO
31098,21187330,82763,NIFTY22AUG14950CE,NIFTY,0,2022-08-25,14950.0,0.05,50,CE,NFO-OPT,NFO
31099,21187586,82764,NIFTY22AUG14950PE,NIFTY,0,2022-08-25,14950.0,0.05,50,PE,NFO-OPT,NFO
31100,21187842,82765,NIFTY22AUG15000CE,NIFTY,0,2022-08-25,15000.0,0.05,50,CE,NFO-OPT,NFO
31101,21188098,82766,NIFTY22AUG15000PE,NIFTY,0,2022-08-25,15000.0,0.05,50,PE,NFO-OPT,NFO
31102,21188354,82767,NIFTY22AUG15050CE,NIFTY,0,2022-08-25,15050.0,0.05,50,CE,NFO-OPT,NFO
31103,21188610,82768,NIFTY22AUG15050PE,NIFTY,0,2022-08-25,15050.0,0.05,50,PE,NFO-OPT,NFO
31104,21188866,82769,NIFTY22AUG15100CE,NIFTY,0,2022-08-25,15100.0,0.05,50,CE,NFO-OPT,NFO
31105,21189122,82770,NIFTY22AUG15100PE,NIFTY,0,2022-08-25,15100.0,0.05,50,PE,NFO-OPT,NFO
31106,21189378,82771,NIFTY22AUG15150CE,NIFTY,0,2022-08-25,15150.0,0.05,50,CE,NFO-OPT,NFO
31107,21189634,82772,NIFTY22AUG15150PE,NIFTY,0,2022-08-25,15150.0,0.05,50,PE,NFO-OPT,NFO
31108,21190146,82774,NIFTY22AUG15200CE,NIFTY,0,2022-08-25,15200.0,0.05,50,CE,NFO-OPT,NFO
31109,21190402,82775,NIFTY22AUG15200PE,NIFTY,0,2022-08-25,15200.0,0.05,50,PE,NFO-OPT,NFO
31110,21191170,82778,NIFTY22AUG15250CE,NIFTY,0,2022-08-25,15250.0,0.05,50,CE,NFO-OPT,NFO
31111,21191426,82779,NIFTY22AUG15250PE,NIFTY,0,2022-08-25,15250.0,0.05,50,PE,NFO-OPT,NFO
31112,21191938,82781,NIFTY22AUG15300CE,NIFTY,0,2022-08-25,15300.0,0.05,50,CE,NFO-OPT,NFO
31113,21192706,82784,NIFTY22AUG15300PE,NIFTY,0,2022-08-25,15300.0,0.05,50,PE,NFO-OPT,NFO
31114,21192962,82785,NIFTY22AUG15350CE,NIFTY,0,2022-08-25,15350.0,0.05,50,CE,NFO-OPT,NFO
31115,21193218,82786,NIFTY22AUG15350PE,NIFTY,0,2022-08-25,15350.0,0.05,50,PE,NFO-OPT,NFO
31116,21193474,82787,NIFTY22AUG15400CE,NIFTY,0,2022-08-25,15400.0,0.05,50,CE,NFO-OPT,NFO
31117,21193730,82788,NIFTY22AUG15400PE,NIFTY,0,2022-08-25,15400.0,0.05,50,PE,NFO-OPT,NFO
31118,21193986,82789,NIFTY22AUG15450CE,NIFTY,0,2022-08-25,15450.0,0.05,50,CE,NFO-OPT,NFO
31119,21194242,82790,NIFTY22AUG15450PE,NIFTY,0,2022-08-25,15450.0,0.05,50,PE,NFO-OPT,NFO
31120,21194498,82791,NIFTY22AUG15500CE,NIFTY,0,2022-08-25,15500.0,0.05,50,CE,NFO-OPT,NFO
31121,21194754,82792,NIFTY22AUG15500PE,NIFTY,0,2022-08-25,15500.0,0.05,50,PE,NFO-OPT,NFO
31122,21195010,82793,NIFTY22AUG15550CE,NIFTY,0,2022-08-25,15550.0,0.05,50,CE,NFO-OPT,NFO
31123,21195266,82794,NIFTY22AUG15550PE,NIFTY,0,2022-08-25,15550.0,0.05,50,PE,NFO-OPT,NFO
31124,21195522,82795,NIFTY22AUG15600CE,NIFTY,0,2022-08-25,15600.0,0.05,50,CE,NFO-OPT,NFO
31125,21195778,82796,NIFTY22AUG15600PE,NIFTY,0,2022-08-25,15600.0,0.05,50,PE,NFO-OPT,NFO
31126,21196034,82797,NIFTY22AUG15650CE,NIFTY,0,2022-08-25,15650.0,0.05,50,CE,NFO-OPT,NFO
31127,21196290,82798,NIFTY22AUG15650PE,NIFTY,0,2022-08-25,15650.0,0.05,50,PE,NFO-OPT,NFO
31128,21196546,82799,NIFTY22AUG15700CE,NIFTY,0,2022-08-25,15700.0,0.05,50,CE,NFO-OPT,NFO
31129,21196802,82800,NIFTY22AUG15700PE,NIFTY,0,2022-08-25,15700.0,0.05,50,PE,NFO-OPT,NFO
31130,21197058,82801,NIFTY22AUG15750CE,NIFTY,0,2022-08-25,15750.0,0.05,50,CE,NFO-OPT,NFO
31131,21197314,82802,NIFTY22AUG15750PE,NIFTY,0,2022-08-25,15750.0,0.05,50,PE,NFO-OPT,NFO
31132,21197570,82803,NIFTY22AUG15800CE,NIFTY,0,2022-08-25,15800.0,0.05,50,CE,NFO-OPT,NFO
31133,21197826,82804,NIFTY22AUG15800PE,NIFTY,0,2022-08-25,15800.0,0.05,50,PE,NFO-OPT,NFO
31134,21198082,82805,NIFTY22AUG15850CE,NIFTY,0,2022-08-25,15850.0,0.05,50,CE,NFO-OPT,NFO
